id,Exited
165034,0.024581484496593475
165035,0.8326222896575928
165036,0.026341082528233528
165037,0.22016993165016174
165038,0.34842127561569214
165039,0.08097050338983536
165040,0.050361935049295425
165041,0.08804900199174881
165042,0.612688422203064
165043,0.010978334583342075
165044,0.1028883308172226
165045,0.024242734536528587
165046,0.0069657908752560616
165047,0.17338639497756958
165048,0.6201568841934204
165049,0.05019776523113251
165050,0.07920921593904495
165051,0.38715872168540955
165052,0.01682344824075699
165053,0.06927847862243652
165054,0.016694923862814903
165055,0.12392224371433258
165056,0.3326251804828644
165057,0.008943811058998108
165058,0.38948163390159607
165059,0.15059855580329895
165060,0.9537583589553833
165061,0.5327291488647461
165062,0.24956350028514862
165063,0.4926840364933014
165064,0.01607847586274147
165065,0.03594035655260086
165066,0.12626248598098755
165067,0.12091677635908127
165068,0.02776619978249073
165069,0.006711325608193874
165070,0.784249484539032
165071,0.02166140452027321
165072,0.0988525003194809
165073,0.8717753887176514
165074,0.6053107976913452
165075,0.164138063788414
165076,0.08587201684713364
165077,0.008183210156857967
165078,0.2929072082042694
165079,0.13294550776481628
165080,0.010305824689567089
165081,0.04361104592680931
165082,0.005939832888543606
165083,0.5324671864509583
165084,0.060766059905290604
165085,0.00649992935359478
165086,0.014852866530418396
165087,0.5530105233192444
165088,0.03144805505871773
165089,0.061524249613285065
165090,0.0664801076054573
165091,0.014266040176153183
165092,0.014318619854748249
165093,0.14173509180545807
165094,0.018832961097359657
165095,0.07170412689447403
165096,0.24441206455230713
165097,0.1339925229549408
165098,0.06237815320491791
165099,0.010565138421952724
165100,0.9240132570266724
165101,0.03929749131202698
165102,0.07325904816389084
165103,0.01851784810423851
165104,0.12735849618911743
165105,0.5691022276878357
165106,0.3582500219345093
165107,0.0830283984541893
165108,0.03165293484926224
165109,0.33345794677734375
165110,0.08650170266628265
165111,0.035201895982027054
165112,0.07239586859941483
165113,0.016983089968562126
165114,0.014826166443526745
165115,0.028543462976813316
165116,0.4321034848690033
165117,0.04880936071276665
165118,0.34794092178344727
165119,0.1386120766401291
165120,0.10601545125246048
165121,0.33623626828193665
165122,0.22002100944519043
165123,0.06747736036777496
165124,0.2560999393463135
165125,0.027935625985264778
165126,0.03219544515013695
165127,0.015546252951025963
165128,0.013078371062874794
165129,0.022687705233693123
165130,0.9508877396583557
165131,0.01834292523562908
165132,0.29439595341682434
165133,0.13589967787265778
165134,0.011013954877853394
165135,0.03604850918054581
165136,0.00801111850887537
165137,0.5574093461036682
165138,0.7001485824584961
165139,0.6551405191421509
165140,0.10514160990715027
165141,0.024267293512821198
165142,0.005351242143660784
165143,0.11145612597465515
165144,0.22135235369205475
165145,0.5190077424049377
165146,0.22372645139694214
165147,0.041709840297698975
165148,0.1082569807767868
165149,0.028213365003466606
165150,0.01756122149527073
165151,0.7812053561210632
165152,0.4209493100643158
165153,0.06435918062925339
165154,0.0209342073649168
165155,0.031693313270807266
165156,0.009026999585330486
165157,0.027941592037677765
165158,0.3556872606277466
165159,0.13828574120998383
165160,0.038949307054281235
165161,0.01159155834466219
165162,0.7661197781562805
165163,0.016878122463822365
165164,0.018916988745331764
165165,0.138528510928154
165166,0.9374248385429382
165167,0.06846751272678375
165168,0.03958345577120781
165169,0.09597554057836533
165170,0.1784328669309616
165171,0.04327128082513809
165172,0.5544824004173279
165173,0.10568058490753174
165174,0.02599565126001835
165175,0.11738921701908112
165176,0.018532054498791695
165177,0.03991874307394028
165178,0.5282913446426392
165179,0.650251567363739
165180,0.024324338883161545
165181,0.8717204928398132
165182,0.277906596660614
165183,0.028534499928355217
165184,0.037661656737327576
165185,0.014090681448578835
165186,0.010159812867641449
165187,0.9701303839683533
165188,0.9489865303039551
165189,0.014038286171853542
165190,0.01080760546028614
165191,0.14453011751174927
165192,0.09557512402534485
165193,0.1445160210132599
165194,0.24872492253780365
165195,0.12252820283174515
165196,0.3428272306919098
165197,0.8017120957374573
165198,0.6530663967132568
165199,0.2039036601781845
165200,0.2926935851573944
165201,0.7245296835899353
165202,0.666143000125885
165203,0.824446976184845
165204,0.7211964130401611
165205,0.015516716055572033
165206,0.13065706193447113
165207,0.05252862721681595
165208,0.014861226081848145
165209,0.13513557612895966
165210,0.4232187867164612
165211,0.9293885231018066
165212,0.05385388061404228
165213,0.015244848094880581
165214,0.8988565802574158
165215,0.39548012614250183
165216,0.040653493255376816
165217,0.005074046552181244
165218,0.006373857147991657
165219,0.852940559387207
165220,0.30757805705070496
165221,0.063332699239254
165222,0.20571985840797424
165223,0.09355401247739792
165224,0.06544549018144608
165225,0.8844236731529236
165226,0.8343378305435181
165227,0.12533468008041382
165228,0.14438413083553314
165229,0.3489096164703369
165230,0.9706883430480957
165231,0.019476288929581642
165232,0.005681533366441727
165233,0.0334591343998909
165234,0.10377592593431473
165235,0.010730843991041183
165236,0.6637494564056396
165237,0.009860903024673462
165238,0.1542145013809204
165239,0.021140210330486298
165240,0.010289864614605904
165241,0.008465551771223545
165242,0.2138068825006485
165243,0.019736113026738167
165244,0.4986734986305237
165245,0.00343944039195776
165246,0.04738278314471245
165247,0.02091120183467865
165248,0.038276974111795425
165249,0.25969529151916504
165250,0.007531271316111088
165251,0.009018429554998875
165252,0.30604681372642517
165253,0.35422036051750183
165254,0.010609389282763004
165255,0.13042637705802917
165256,0.2780953049659729
165257,0.02472309023141861
165258,0.9093264937400818
165259,0.48151645064353943
165260,0.5474870800971985
165261,0.8829922080039978
165262,0.4716185927391052
165263,0.00994479563087225
165264,0.02860811911523342
165265,0.03910695016384125
165266,0.0072371684946119785
165267,0.41939306259155273
165268,0.11131259799003601
165269,0.6178960800170898
165270,0.27855411171913147
165271,0.021379584446549416
165272,0.9789507985115051
165273,0.0428597554564476
165274,0.062106478959321976
165275,0.1616891622543335
165276,0.12528784573078156
165277,0.34310415387153625
165278,0.9216117858886719
165279,0.13909228146076202
165280,0.018676212057471275
165281,0.011489097960293293
165282,0.15198151767253876
165283,0.003289872547611594
165284,0.3325900137424469
165285,0.12252747267484665
