id,Exited
165034,0.05665702499092632
165035,0.8051221322213006
165036,0.020982603001632166
165037,0.22752750997891444
165038,0.3391837216914856
165039,0.04851947348622366
165040,0.037057214483177794
165041,0.10634822177691297
165042,0.5582675183711139
165043,0.0100205749513233
165044,0.1397858826737365
165045,0.02394268086970748
165046,0.00977135238877919
165047,0.18996924868582651
165048,0.5945714064902708
165049,0.032796079560519796
165050,0.12110829269773851
165051,0.37412862418315945
165052,0.021922191108303016
165053,0.07601032705193818
165054,0.014786393137638309
165055,0.1154342925557258
165056,0.2947074024130988
165057,0.006879461342077571
165058,0.44957709584131605
165059,0.13161222114936058
165060,0.9673733438033477
165061,0.5357439907546702
165062,0.18585940621760913
165063,0.4301526912184661
165064,0.01607829257806832
165065,0.03448765101913976
165066,0.13066039125990161
165067,0.17662230506799304
165068,0.021562962210999105
165069,0.01001182032614057
165070,0.7781208180882265
165071,0.020611701127883263
165072,0.08441548736334714
165073,0.8658489788611059
165074,0.6570511276773904
165075,0.18062756370538355
165076,0.06713440563901361
165077,0.010382932452937194
165078,0.3063615340813831
165079,0.18393648047402247
165080,0.009989180294605441
165081,0.05156492216600408
165082,0.006775085378684685
165083,0.4919860392722151
165084,0.059483845625442976
165085,0.007487911211211727
165086,0.014645160813181438
165087,0.6099855220438445
165088,0.023845665260805667
165089,0.10669063236196426
165090,0.08955833637933129
165091,0.017066880107037205
165092,0.02727972320656147
165093,0.1312622185088441
165094,0.020228631415294754
165095,0.06792033670499173
165096,0.2334617390738737
165097,0.17639982036827448
165098,0.02214145729698
165099,0.00817393985814087
165100,0.8847261002537586
165101,0.03664283656319363
165102,0.061110554335584835
165103,0.016425191435926474
165104,0.1317373371786712
165105,0.47698768213957266
165106,0.3710339252010205
165107,0.05801234913028124
165108,0.03367880509382974
165109,0.31717954131090076
165110,0.08415875735388662
165111,0.04044149603680473
165112,0.07195514719964427
165113,0.016588045212095195
165114,0.015639840296768143
165115,0.024231154096034612
165116,0.4389245864226916
165117,0.03818056299764481
165118,0.31963541463967127
165119,0.1347795900456889
165120,0.07467439345934174
165121,0.35973734610860997
165122,0.25415958534681055
165123,0.04313820473825276
165124,0.22468553061293553
165125,0.030460374167339238
165126,0.03612783574372786
165127,0.016474984616751735
165128,0.013505099419524734
165129,0.023153223860696136
165130,0.9533346843572343
165131,0.01810626117791303
165132,0.28700808968503694
165133,0.10735918700641411
165134,0.012247287711658237
165135,0.03846629162621666
165136,0.007487596187930443
165137,0.42930890101707914
165138,0.6642613437760094
165139,0.735959029793148
165140,0.07723474977009781
165141,0.021437945094879382
165142,0.0043197782257302746
165143,0.0894361814551072
165144,0.23572985228411125
165145,0.5244966672012943
165146,0.24535094660527776
165147,0.047652619572965585
165148,0.14583559261667448
165149,0.037445333094541455
165150,0.01321102432629591
165151,0.8051644987013603
165152,0.5118844026153649
165153,0.05520915493210541
165154,0.01868739232476549
165155,0.037391266126015905
165156,0.008713661779071666
165157,0.03818101776293702
165158,0.3508367487140297
165159,0.10811254021741454
165160,0.03232142486102192
165161,0.01516218101449947
165162,0.7822495127748036
165163,0.023850923117235967
165164,0.021294765254169075
165165,0.07583104765395152
165166,0.9442198436640495
165167,0.04453772873515834
165168,0.03673457618434196
165169,0.058595689422297106
165170,0.08719860194215101
165171,0.07635394985476218
165172,0.553143756093013
165173,0.14124548854277855
165174,0.02240973722701345
165175,0.11921838667222705
165176,0.0199414938637472
165177,0.03951280254919759
165178,0.5768951053503223
165179,0.700924813994229
165180,0.03728974120604225
165181,0.8560818300594207
165182,0.16292563266239482
165183,0.02522468899284282
165184,0.04270869513648552
165185,0.01981492230697555
165186,0.007851741545867083
165187,0.97337690783704
165188,0.8877369888541026
165189,0.015183086792939143
165190,0.012117456566502321
165191,0.12686712179203108
165192,0.10671929413268365
165193,0.11299470817626095
165194,0.2793350956127185
165195,0.07383728227133386
165196,0.27452652929130045
165197,0.8379605048402998
165198,0.6470754148917442
165199,0.10092629937146017
165200,0.3190449760712887
165201,0.6772078773487392
165202,0.69838856064896
165203,0.7990222584202212
165204,0.6247702602936014
165205,0.01847189466446672
165206,0.11142884553135263
165207,0.046446123583928106
165208,0.012916825505568521
165209,0.1825469299596656
165210,0.4489135872238786
165211,0.9545163672324243
165212,0.03676255436289265
165213,0.01989027550962137
165214,0.8922494840702629
165215,0.4521153658635494
165216,0.03862247542436802
165217,0.005057894212382946
165218,0.012233671363414127
165219,0.8283675070322142
165220,0.34628271059315996
165221,0.06251796414026818
165222,0.18345014841789442
165223,0.09964708082474198
165224,0.04751557828260507
165225,0.8938633002280232
165226,0.7514266450073083
165227,0.1881162447032223
165228,0.14960962043275317
165229,0.3067446569584914
165230,0.8980117555472924
165231,0.016160656553254202
165232,0.006070780227801269
165233,0.04233460216888467
165234,0.11220375058307543
165235,0.009858191157729335
165236,0.5461194464015543
165237,0.009518646490776703
165238,0.1370689259018157
165239,0.025684405890734473
165240,0.010831115482956104
165241,0.007965718343583058
165242,0.2509123440756906
165243,0.018858322799799463
165244,0.44122303865843016
165245,0.006214003262976168
165246,0.05276366062234128
165247,0.02384726844466116
165248,0.03959768923238321
165249,0.2421892236206432
165250,0.007960304001090494
165251,0.00878473705260824
165252,0.30440279241454704
165253,0.2789689656091549
165254,0.011141460022005447
165255,0.12560609352775273
165256,0.22942761973405756
165257,0.025075375836478352
165258,0.9015936587301956
165259,0.4159169513939439
165260,0.8164250800790823
165261,0.8297368573828354
165262,0.4765962280773497
165263,0.010012950118449404
165264,0.0390761293818413
165265,0.030266804739827437
165266,0.007211386446609807
165267,0.41976093031610967
165268,0.14787761919359801
165269,0.6567123910587088
165270,0.24608727165944683
165271,0.019253843217389377
165272,0.976390047141301
165273,0.034622719342646394
165274,0.08148083072314168
165275,0.19651812452443898
165276,0.11351369667253454
165277,0.17051396766180638
165278,0.9183302513315079
165279,0.09070430570614404
165280,0.022718913240452436
165281,0.008814324827827067
165282,0.10305684633971578
165283,0.0024312954990436974
165284,0.34021088558895557
165285,0.0901420090881435
165286,0.06967478537285095
165287,0.017069201549296847
165288,0.025773977809034305
165289,0.04564432272244894
165290,0.012604311966946129
165291,0.013095819233924659
165292,0.08663087798743
165293,0.6618061083540079
165294,0.005879709726666071
165295,0.17024587775387887
165296,0.06196641914330224
165297,0.028923726103405822
165298,0.023432926210210713
165299,0.04875932021635315
165300,0.5474169487723736
165301,0.10877499444306057
165302,0.3862401261736005
165303,0.049581987471945005
165304,0.011444615105373422
165305,0.004749752651684645
165306,0.021659416980647307
165307,0.1634133282743396
165308,0.029291860047369313
165309,0.1549149942213051
165310,0.10827690568071502
165311,0.0934151208165949
165312,0.8728264539931805
165313,0.016964243969549726
165314,0.027960323736238798
165315,0.14859854309437912
165316,0.15579617978169977
165317,0.005860174327684608
165318,0.7239888123701915
165319,0.17260432212219504
165320,0.032454847155823106
165321,0.09411838956151694
165322,0.05756496324298351
165323,0.03824267339464128
165324,0.1440362559620376
165325,0.25454964411073744
165326,0.4174987762489808
165327,0.1803261291589821
165328,0.0740712016275634
165329,0.01015760373718016
165330,0.06176565126514328
165331,0.050629752019445126
165332,0.7716290700578871
165333,0.024593981106851237
165334,0.0040436965002402896
165335,0.01724876059300967
165336,0.16516029642100058
165337,0.2408926608573459
165338,0.3764636668365438
165339,0.1583144551918896
165340,0.09040242428478162
165341,0.041614773602103715
165342,0.018933399890113233
165343,0.006676893716459402
165344,0.06629865543070142
165345,0.049115914588598826
165346,0.9473246538110952
165347,0.36076376178550945
165348,0.04391718439777079
165349,0.06583621147353855
165350,0.006536387655240518
165351,0.14791291013933452
165352,0.024419223373620878
165353,0.018512320660367714
165354,0.09020170728778742
165355,0.19346425176082477
165356,0.02008946361275462
165357,0.04141319469195787
165358,0.057106006961560485
165359,0.024401854144678922
165360,0.8718296639703111
165361,0.039671565675734426
165362,0.3890813723587261
165363,0.12010455251389487
165364,0.01537591511716388
165365,0.9249221683654097
165366,0.006644022788594304
165367,0.20826889272402493
165368,0.21369861562525527
165369,0.7526621799033408
165370,0.23517620332082056
165371,0.005967947400669135
165372,0.06964982998015441
165373,0.01778324352748731
165374,0.7295124110079194
